time,load_shortfall_3h
2018-03-25 00:00:00,6165.154792043679
2018-03-25 03:00:00,2380.76713047261
2018-03-25 06:00:00,2411.3552195233156
2018-03-25 09:00:00,7846.849509336423
2018-03-25 12:00:00,10968.135107009719
2018-03-25 15:00:00,8178.874368150612
2018-03-25 18:00:00,7490.394595362277
2018-03-25 21:00:00,9525.219924675503
2018-03-26 00:00:00,10255.644904455723
2018-03-26 03:00:00,5189.654916796173
2018-03-26 06:00:00,2549.2588437244026
2018-03-26 09:00:00,7948.554795230965
2018-03-26 12:00:00,8466.302138140878
2018-03-26 15:00:00,7174.973673722014
2018-03-26 18:00:00,6862.138598305472
2018-03-26 21:00:00,9878.036611623786
2018-03-27 00:00:00,11230.205576163613
2018-03-27 03:00:00,8347.163369355669
2018-03-27 06:00:00,4068.5683009069976
2018-03-27 09:00:00,7209.256028978711
2018-03-27 12:00:00,10329.916214606666
2018-03-27 15:00:00,8731.716219451213
2018-03-27 18:00:00,7646.238081628754
2018-03-27 21:00:00,9582.33569098428
2018-03-28 00:00:00,10944.07691790205
2018-03-28 03:00:00,7267.450105194931
2018-03-28 06:00:00,6294.133729834045
2018-03-28 09:00:00,10709.633576660173
2018-03-28 12:00:00,11242.285656479291
2018-03-28 15:00:00,9221.525126223916
2018-03-28 18:00:00,6112.359772918696
2018-03-28 21:00:00,7242.160447390146
2018-03-29 00:00:00,8490.505657209356
2018-03-29 03:00:00,3873.574460713145
2018-03-29 06:00:00,3145.4705459741726
2018-03-29 09:00:00,7311.399921960589
2018-03-29 12:00:00,10437.05083553261
2018-03-29 15:00:00,6586.297889484316
2018-03-29 18:00:00,4912.303924153176
2018-03-29 21:00:00,8458.111409521885
2018-03-30 00:00:00,7691.462276426105
2018-03-30 03:00:00,1443.44952837095
2018-03-30 06:00:00,1622.6319642040064
2018-03-30 09:00:00,6227.378596681813
2018-03-30 12:00:00,6489.7942551544065
2018-03-30 15:00:00,6430.038114750637
2018-03-30 18:00:00,5180.500623895813
2018-03-30 21:00:00,6202.860868176889
2018-03-31 00:00:00,6839.699008979476
2018-03-31 03:00:00,2347.059625825815
2018-03-31 06:00:00,1228.405933403779
2018-03-31 09:00:00,4474.965272233699
2018-03-31 12:00:00,6550.633630652212
2018-03-31 15:00:00,4840.10517715686
2018-03-31 18:00:00,4857.650362030679
2018-03-31 21:00:00,7474.268238826712
2018-04-01 00:00:00,11877.396328083712
2018-04-01 03:00:00,7859.173176566515
2018-04-01 06:00:00,6883.825477002996
2018-04-01 09:00:00,9703.389717973936
2018-04-01 12:00:00,12105.063317659742
2018-04-01 15:00:00,11395.214982537937
2018-04-01 18:00:00,10765.339860143868
2018-04-01 21:00:00,12172.631285291975
2018-04-02 00:00:00,13322.662416553747
2018-04-02 03:00:00,7832.209224104899
2018-04-02 06:00:00,6213.260395494897
2018-04-02 09:00:00,8682.635552112282
2018-04-02 12:00:00,11613.70590557643
2018-04-02 15:00:00,10947.21812249389
2018-04-02 18:00:00,9948.126795246842
2018-04-02 21:00:00,11538.993592520248
2018-04-03 00:00:00,10218.619234057658
2018-04-03 03:00:00,5136.929051712197
2018-04-03 06:00:00,3380.3331538817765
2018-04-03 09:00:00,7070.458428054081
2018-04-03 12:00:00,7547.5908152579095
2018-04-03 15:00:00,6443.194385510575
2018-04-03 18:00:00,5703.073993497687
2018-04-03 21:00:00,7245.652440683914
2018-04-04 00:00:00,8730.149415483524
2018-04-04 03:00:00,3925.7231170795267
2018-04-04 06:00:00,2758.890983753322
2018-04-04 09:00:00,6098.617478650798
2018-04-04 12:00:00,7848.4441013904125
2018-04-04 15:00:00,7698.93977110554
2018-04-04 18:00:00,6493.858894990887
2018-04-04 21:00:00,8590.458504406624
2018-04-05 00:00:00,11416.023267466428
2018-04-05 03:00:00,7560.400777283743
2018-04-05 06:00:00,5230.948227611108
2018-04-05 09:00:00,9464.3749755849
2018-04-05 12:00:00,11000.702247697362
2018-04-05 15:00:00,9177.949053722676
2018-04-05 18:00:00,7700.932600172258
2018-04-05 21:00:00,9324.483927379772
2018-04-06 00:00:00,13421.08236518779
2018-04-06 03:00:00,9727.27884639552
2018-04-06 06:00:00,8441.040270201169
2018-04-06 09:00:00,13418.82152563345
2018-04-06 12:00:00,15022.30719662834
2018-04-06 15:00:00,13642.624798007533
2018-04-06 18:00:00,11312.777139810894
2018-04-06 21:00:00,14451.064681857744
2018-04-07 00:00:00,15441.585550734218
2018-04-07 03:00:00,11518.353197621223
2018-04-07 06:00:00,9640.805120001758
2018-04-07 09:00:00,13729.817950910303
2018-04-07 12:00:00,16824.61165771887
2018-04-07 15:00:00,14649.23330896739
2018-04-07 18:00:00,14909.061475381834
2018-04-07 21:00:00,15713.957510935626
2018-04-08 00:00:00,15065.361558880828
2018-04-08 03:00:00,10036.294721669017
2018-04-08 06:00:00,8371.143584786287
2018-04-08 09:00:00,12149.780997684278
2018-04-08 12:00:00,13164.116377431235
2018-04-08 15:00:00,11884.521605137208
2018-04-08 18:00:00,10604.66447792135
2018-04-08 21:00:00,11677.296091100994
2018-04-09 00:00:00,13550.8661090666
2018-04-09 03:00:00,10287.936601965668
2018-04-09 06:00:00,9469.88349453089
2018-04-09 09:00:00,13533.518273554764
2018-04-09 12:00:00,14378.791007550426
2018-04-09 15:00:00,12602.801194413245
2018-04-09 18:00:00,11113.709048464403
2018-04-09 21:00:00,12830.259945731876
2018-04-10 00:00:00,13400.11186163447
2018-04-10 03:00:00,9202.254993238746
2018-04-10 06:00:00,8028.423643455471
2018-04-10 09:00:00,12397.568179879912
2018-04-10 12:00:00,12811.27907238148
2018-04-10 15:00:00,13026.186883223972
2018-04-10 18:00:00,12778.856859906222
2018-04-10 21:00:00,15084.66181638423
2018-04-11 00:00:00,13271.761228025425
2018-04-11 03:00:00,8336.099638858142
2018-04-11 06:00:00,6945.275617346369
2018-04-11 09:00:00,9680.783039715505
2018-04-11 12:00:00,11985.758633195692
2018-04-11 15:00:00,11235.632874065144
2018-04-11 18:00:00,9866.79070600677
2018-04-11 21:00:00,10746.759050856155
2018-04-12 00:00:00,11631.6702485896
2018-04-12 03:00:00,7567.439739320785
2018-04-12 06:00:00,7421.392778272737
2018-04-12 09:00:00,11652.360373668867
2018-04-12 12:00:00,13622.790648765924
2018-04-12 15:00:00,12044.357622779924
2018-04-12 18:00:00,12717.669141864255
2018-04-12 21:00:00,15251.585878895208
2018-04-13 00:00:00,11166.345369928882
2018-04-13 03:00:00,6930.235721529066
2018-04-13 06:00:00,5514.272136205747
2018-04-13 09:00:00,9482.216294128326
2018-04-13 12:00:00,8582.873956217558
2018-04-13 15:00:00,8670.819408009842
2018-04-13 18:00:00,8261.100463500581
2018-04-13 21:00:00,13883.174935803932
2018-04-14 00:00:00,13150.433883974412
2018-04-14 03:00:00,9393.88155405306
2018-04-14 06:00:00,6793.481878572221
2018-04-14 09:00:00,10253.59839497701
2018-04-14 12:00:00,12185.852201302716
2018-04-14 15:00:00,11162.55267241119
2018-04-14 18:00:00,9184.973810574522
2018-04-14 21:00:00,12357.589810776208
2018-04-15 00:00:00,12634.81709824305
2018-04-15 03:00:00,8189.029463525846
2018-04-15 06:00:00,6890.437093789736
2018-04-15 09:00:00,10819.505427803984
2018-04-15 12:00:00,11421.593679838072
2018-04-15 15:00:00,7613.528296461309
2018-04-15 18:00:00,5669.548927872107
2018-04-15 21:00:00,9213.298496674832
2018-04-16 00:00:00,11481.694665800542
2018-04-16 03:00:00,6186.794071602786
2018-04-16 06:00:00,4264.272851259353
2018-04-16 09:00:00,7898.941665012545
2018-04-16 12:00:00,11373.480388799884
2018-04-16 15:00:00,10212.053620291874
2018-04-16 18:00:00,9917.266362745757
2018-04-16 21:00:00,11451.531782605285
2018-04-17 00:00:00,12786.4621820703
2018-04-17 03:00:00,8406.363405450193
2018-04-17 06:00:00,8176.5524496739945
2018-04-17 09:00:00,11010.638861534995
2018-04-17 12:00:00,10730.085372818792
2018-04-17 15:00:00,11836.127715271565
2018-04-17 18:00:00,10681.581379031342
2018-04-17 21:00:00,12908.481258858987
2018-04-18 00:00:00,12383.624036315512
2018-04-18 03:00:00,9825.094407738105
2018-04-18 06:00:00,8166.72037276886
2018-04-18 09:00:00,10052.328167493477
2018-04-18 12:00:00,11886.279449197216
2018-04-18 15:00:00,11806.545697951324
2018-04-18 18:00:00,10766.10144302628
2018-04-18 21:00:00,11345.830272843095
2018-04-19 00:00:00,11982.591197184154
2018-04-19 03:00:00,8991.294878106297
2018-04-19 06:00:00,7981.11701589694
2018-04-19 09:00:00,9610.985880623683
2018-04-19 12:00:00,10202.341414718298
2018-04-19 15:00:00,8752.35862915529
2018-04-19 18:00:00,7790.014751992501
2018-04-19 21:00:00,11057.065818416339
2018-04-20 00:00:00,12070.3561933733
2018-04-20 03:00:00,8557.122775224492
2018-04-20 06:00:00,5802.094933019084
2018-04-20 09:00:00,9633.831933639123
2018-04-20 12:00:00,9175.760673686735
2018-04-20 15:00:00,9909.671545243918
2018-04-20 18:00:00,9742.826247164885
2018-04-20 21:00:00,11320.263274627465
2018-04-21 00:00:00,12485.775800260748
2018-04-21 03:00:00,7856.7255406192635
2018-04-21 06:00:00,7179.161745780249
2018-04-21 09:00:00,9792.171905302388
2018-04-21 12:00:00,13211.383175094188
2018-04-21 15:00:00,11202.24229445416
2018-04-21 18:00:00,11515.357034396055
2018-04-21 21:00:00,12628.66829679698
2018-04-22 00:00:00,13210.127029622856
2018-04-22 03:00:00,9477.844522464757
2018-04-22 06:00:00,7685.506985396464
2018-04-22 09:00:00,10628.12206781179
2018-04-22 12:00:00,12886.995788654007
2018-04-22 15:00:00,13496.775894603348
2018-04-22 18:00:00,11671.613352892728
2018-04-22 21:00:00,12031.369944397527
2018-04-23 00:00:00,11761.536159256031
2018-04-23 03:00:00,7640.644034345284
2018-04-23 06:00:00,7290.139125268116
2018-04-23 09:00:00,10475.330938371195
2018-04-23 12:00:00,11577.37710963302
2018-04-23 15:00:00,10045.529340288651
2018-04-23 18:00:00,10567.24784490043
2018-04-23 21:00:00,13202.506964505666
2018-04-24 00:00:00,12755.291147336371
2018-04-24 03:00:00,8652.632136756461
2018-04-24 06:00:00,6749.444359825031
2018-04-24 09:00:00,9517.987814497563
2018-04-24 12:00:00,11993.739672427813
2018-04-24 15:00:00,12303.590545024043
2018-04-24 18:00:00,10936.272608596852
2018-04-24 21:00:00,11468.231296626498
2018-04-25 00:00:00,11950.764352205519
2018-04-25 03:00:00,8199.365066102173
2018-04-25 06:00:00,6056.893397132016
2018-04-25 09:00:00,10069.338315774801
2018-04-25 12:00:00,10845.864480134052
2018-04-25 15:00:00,9996.766304523242
2018-04-25 18:00:00,9439.995355366233
2018-04-25 21:00:00,11804.662804827232
2018-04-26 00:00:00,10508.414357305595
2018-04-26 03:00:00,7516.711747328582
2018-04-26 06:00:00,6018.034823379979
2018-04-26 09:00:00,8789.696675572692
2018-04-26 12:00:00,11297.560158081093
2018-04-26 15:00:00,9562.054644003965
2018-04-26 18:00:00,8026.47846129066
2018-04-26 21:00:00,11317.567438454176
2018-04-27 00:00:00,12536.6359328581
2018-04-27 03:00:00,9223.85630560202
2018-04-27 06:00:00,6778.041550038271
2018-04-27 09:00:00,6844.550371474191
2018-04-27 12:00:00,10116.165802216728
2018-04-27 15:00:00,9342.647775436271
2018-04-27 18:00:00,7931.577478317095
2018-04-27 21:00:00,9433.968356000081
2018-04-28 00:00:00,10592.150960058514
2018-04-28 03:00:00,6220.990407827018
2018-04-28 06:00:00,6543.086609362628
2018-04-28 09:00:00,9052.468377989242
2018-04-28 12:00:00,11059.6931060162
2018-04-28 15:00:00,7462.709045709097
2018-04-28 18:00:00,6080.306148799919
2018-04-28 21:00:00,9160.374452768348
2018-04-29 00:00:00,9914.76459984573
2018-04-29 03:00:00,4692.9289743275385
2018-04-29 06:00:00,2063.4904822956505
2018-04-29 09:00:00,4742.6871803877275
2018-04-29 12:00:00,6081.079610163202
2018-04-29 15:00:00,5676.780337082094
2018-04-29 18:00:00,4943.6028349053195
2018-04-29 21:00:00,8364.765247165342
2018-04-30 00:00:00,9090.511194025195
2018-04-30 03:00:00,4777.429019354208
2018-04-30 06:00:00,2638.6697364454863
2018-04-30 09:00:00,7543.179278031326
2018-04-30 12:00:00,9318.233459781697
2018-04-30 15:00:00,8807.599478313912
2018-04-30 18:00:00,8358.521099621836
2018-04-30 21:00:00,10748.50648811436
2018-05-01 00:00:00,13021.109872386622
2018-05-01 03:00:00,8101.768572481584
2018-05-01 06:00:00,6039.319263256283
2018-05-01 09:00:00,8663.207605981821
2018-05-01 12:00:00,11453.611294892029
2018-05-01 15:00:00,10185.133488700285
2018-05-01 18:00:00,9913.244884756767
2018-05-01 21:00:00,12001.33833965716
2018-05-02 00:00:00,12719.589293135963
2018-05-02 03:00:00,7885.291022177985
2018-05-02 06:00:00,6241.829512983649
2018-05-02 09:00:00,9198.51400988546
2018-05-02 12:00:00,10830.206991722123
2018-05-02 15:00:00,11011.901228974364
2018-05-02 18:00:00,9230.023819243317
2018-05-02 21:00:00,11807.827995343703
2018-05-03 00:00:00,9417.75112533976
2018-05-03 03:00:00,4478.804681994979
2018-05-03 06:00:00,4014.3290580673306
2018-05-03 09:00:00,6292.635416955174
2018-05-03 12:00:00,8802.524579163595
2018-05-03 15:00:00,8459.131777256021
2018-05-03 18:00:00,6154.395342546959
2018-05-03 21:00:00,9240.091213059439
2018-05-04 00:00:00,10204.526075624792
2018-05-04 03:00:00,5458.746444452849
2018-05-04 06:00:00,3623.050952302419
2018-05-04 09:00:00,7153.135773557815
2018-05-04 12:00:00,8876.297279996557
2018-05-04 15:00:00,8603.677833988017
2018-05-04 18:00:00,6916.458264908299
2018-05-04 21:00:00,8832.605984241889
2018-05-05 00:00:00,11032.664467364144
2018-05-05 03:00:00,7404.09583629719
2018-05-05 06:00:00,5263.4578890511
2018-05-05 09:00:00,7990.866448482819
2018-05-05 12:00:00,10424.21349291479
2018-05-05 15:00:00,10251.2670751945
2018-05-05 18:00:00,8578.871803801132
2018-05-05 21:00:00,9891.343362295
2018-05-06 00:00:00,14114.117984885957
2018-05-06 03:00:00,10209.870480546262
2018-05-06 06:00:00,7963.987379803432
2018-05-06 09:00:00,12602.840981125606
2018-05-06 12:00:00,14325.209562937942
2018-05-06 15:00:00,15332.209536584927
2018-05-06 18:00:00,13857.417623044033
2018-05-06 21:00:00,15181.442260503673
2018-05-07 00:00:00,13886.330555082779
2018-05-07 03:00:00,10290.45605012913
2018-05-07 06:00:00,9306.392556064642
2018-05-07 09:00:00,12810.449209059467
2018-05-07 12:00:00,15027.591322689155
2018-05-07 15:00:00,16543.167809255134
2018-05-07 18:00:00,15274.886890826487
2018-05-07 21:00:00,15605.458678527075
2018-05-08 00:00:00,14151.859016308199
2018-05-08 03:00:00,11683.33014356458
2018-05-08 06:00:00,10296.999134065478
2018-05-08 09:00:00,13261.687733741823
2018-05-08 12:00:00,15597.028708726013
2018-05-08 15:00:00,14766.708684057727
2018-05-08 18:00:00,14997.492365997494
2018-05-08 21:00:00,16786.509072556786
2018-05-09 00:00:00,14514.239925915315
2018-05-09 03:00:00,10865.590555453733
2018-05-09 06:00:00,8946.151426856062
2018-05-09 09:00:00,12635.422220059098
2018-05-09 12:00:00,14274.285244299836
2018-05-09 15:00:00,14985.2169134121
2018-05-09 18:00:00,14118.351232549723
2018-05-09 21:00:00,15655.202376581381
2018-05-10 00:00:00,15192.775800721896
2018-05-10 03:00:00,11147.314922594609
2018-05-10 06:00:00,10336.817125459522
2018-05-10 09:00:00,13379.603308868796
2018-05-10 12:00:00,14954.68828434942
2018-05-10 15:00:00,14656.53354463792
2018-05-10 18:00:00,13454.74698275308
2018-05-10 21:00:00,14515.08838198232
2018-05-11 00:00:00,14101.208873119363
2018-05-11 03:00:00,10803.509442369563
2018-05-11 06:00:00,9614.260758181703
2018-05-11 09:00:00,12182.301716237285
2018-05-11 12:00:00,15495.027068590172
2018-05-11 15:00:00,15881.75680451795
2018-05-11 18:00:00,14307.219762948724
2018-05-11 21:00:00,15590.111117549981
2018-05-12 00:00:00,14529.000318048367
2018-05-12 03:00:00,10432.112125421278
2018-05-12 06:00:00,8920.38615385998
2018-05-12 09:00:00,12254.033022033755
2018-05-12 12:00:00,14983.976533604404
2018-05-12 15:00:00,13841.938794818154
2018-05-12 18:00:00,11473.449927487494
2018-05-12 21:00:00,12434.05027037022
2018-05-13 00:00:00,11640.025196853136
2018-05-13 03:00:00,8378.618457422295
2018-05-13 06:00:00,7530.392963299509
2018-05-13 09:00:00,8563.694515154808
2018-05-13 12:00:00,10842.541915969407
2018-05-13 15:00:00,8963.942329197173
2018-05-13 18:00:00,8906.37312751812
2018-05-13 21:00:00,10336.787879270914
2018-05-14 00:00:00,11426.291565261668
2018-05-14 03:00:00,7937.911087533988
2018-05-14 06:00:00,6795.824408712652
2018-05-14 09:00:00,10562.14925370473
2018-05-14 12:00:00,11309.275996473876
2018-05-14 15:00:00,9692.017677473994
2018-05-14 18:00:00,9011.617807205235
2018-05-14 21:00:00,11081.040357803588
2018-05-15 00:00:00,11610.512307713336
2018-05-15 03:00:00,9092.856898331449
2018-05-15 06:00:00,7111.72006870668
2018-05-15 09:00:00,8365.011378955613
2018-05-15 12:00:00,9801.487499862036
2018-05-15 15:00:00,9824.13295855965
2018-05-15 18:00:00,9395.53889300612
2018-05-15 21:00:00,11873.347138394718
2018-05-16 00:00:00,11301.744930196868
2018-05-16 03:00:00,9410.393597400953
2018-05-16 06:00:00,7915.214654936545
2018-05-16 09:00:00,10748.188478616374
2018-05-16 12:00:00,11468.485421598987
2018-05-16 15:00:00,10947.910314730336
2018-05-16 18:00:00,11369.702412534081
2018-05-16 21:00:00,11972.554907013477
2018-05-17 00:00:00,13001.454439364012
2018-05-17 03:00:00,10700.035212996849
2018-05-17 06:00:00,8217.629320789627
2018-05-17 09:00:00,11043.385977471971
2018-05-17 12:00:00,11727.537131366493
2018-05-17 15:00:00,12615.965694807957
2018-05-17 18:00:00,10597.999328689888
2018-05-17 21:00:00,11994.970650014746
2018-05-18 00:00:00,12659.534640493168
2018-05-18 03:00:00,9720.528220822038
2018-05-18 06:00:00,8589.851471812848
2018-05-18 09:00:00,11239.777695029541
2018-05-18 12:00:00,12776.228451459416
2018-05-18 15:00:00,11792.440984303676
2018-05-18 18:00:00,11307.777239100486
2018-05-18 21:00:00,12901.074788100637
2018-05-19 00:00:00,12852.512891761044
2018-05-19 03:00:00,10773.817854675312
2018-05-19 06:00:00,8925.785095827368
2018-05-19 09:00:00,12085.149655898835
2018-05-19 12:00:00,12629.964420069795
2018-05-19 15:00:00,12512.453973922
2018-05-19 18:00:00,10451.797779101758
2018-05-19 21:00:00,12573.982789655356
2018-05-20 00:00:00,12622.49551280649
2018-05-20 03:00:00,11898.637878325068
2018-05-20 06:00:00,9857.864653173847
2018-05-20 09:00:00,12973.570390432647
2018-05-20 12:00:00,13693.128200429084
2018-05-20 15:00:00,12798.5478048071
2018-05-20 18:00:00,11858.143658898038
2018-05-20 21:00:00,13637.128361690042
2018-05-21 00:00:00,13311.19375360064
2018-05-21 03:00:00,10931.757295799684
2018-05-21 06:00:00,9219.51391030053
2018-05-21 09:00:00,12434.95661070473
2018-05-21 12:00:00,13199.14371486289
2018-05-21 15:00:00,11583.354442447968
2018-05-21 18:00:00,11222.33750758751
2018-05-21 21:00:00,13616.090149504536
2018-05-22 00:00:00,13246.993341445675
2018-05-22 03:00:00,10217.848856048864
2018-05-22 06:00:00,9036.620013450813
2018-05-22 09:00:00,13543.211561495062
2018-05-22 12:00:00,14755.009497031113
2018-05-22 15:00:00,12883.947888454537
2018-05-22 18:00:00,12691.00925898756
2018-05-22 21:00:00,15465.56357478824
2018-05-23 00:00:00,14122.950449170183
2018-05-23 03:00:00,10789.5967689338
2018-05-23 06:00:00,8844.325389147441
2018-05-23 09:00:00,13277.28122365261
2018-05-23 12:00:00,14160.653592319755
2018-05-23 15:00:00,14975.092676066006
2018-05-23 18:00:00,12899.18201448535
2018-05-23 21:00:00,13102.141568886254
2018-05-24 00:00:00,12749.647599485195
2018-05-24 03:00:00,11428.1309827
2018-05-24 06:00:00,10252.579019547185
2018-05-24 09:00:00,12915.50196776303
2018-05-24 12:00:00,14057.542668352866
2018-05-24 15:00:00,11998.038583919597
2018-05-24 18:00:00,10377.315149957194
2018-05-24 21:00:00,13948.761622674298
2018-05-25 00:00:00,11722.770177008631
2018-05-25 03:00:00,10829.754662908957
2018-05-25 06:00:00,7488.507522327798
2018-05-25 09:00:00,9062.4776546924
2018-05-25 12:00:00,14055.593936072966
2018-05-25 15:00:00,13522.41232155288
2018-05-25 18:00:00,11508.721720032041
2018-05-25 21:00:00,12858.910988222135
2018-05-26 00:00:00,14472.38011015306
2018-05-26 03:00:00,11477.022284244791
2018-05-26 06:00:00,10325.342660449418
2018-05-26 09:00:00,10013.181075259487
2018-05-26 12:00:00,14277.401835563049
2018-05-26 15:00:00,13754.140780289814
2018-05-26 18:00:00,13446.108778395925
2018-05-26 21:00:00,14852.16592630244
2018-05-27 00:00:00,14314.141988987685
2018-05-27 03:00:00,9519.608035177773
2018-05-27 06:00:00,9634.809992804509
2018-05-27 09:00:00,11969.718125995185
2018-05-27 12:00:00,12607.900868786748
2018-05-27 15:00:00,11538.440165802964
2018-05-27 18:00:00,9854.080142511708
2018-05-27 21:00:00,12934.423853797934
2018-05-28 00:00:00,11753.043360391466
2018-05-28 03:00:00,11127.623673872682
2018-05-28 06:00:00,10234.79303503798
2018-05-28 09:00:00,12027.110758124492
2018-05-28 12:00:00,15043.667087673346
2018-05-28 15:00:00,14444.0102578401
2018-05-28 18:00:00,14073.015625297834
2018-05-28 21:00:00,13476.889416854156
2018-05-29 00:00:00,14089.362062260321
2018-05-29 03:00:00,10708.163956292066
2018-05-29 06:00:00,9579.765513482822
2018-05-29 09:00:00,11736.03433450822
2018-05-29 12:00:00,13304.38860755202
2018-05-29 15:00:00,12465.944102672838
2018-05-29 18:00:00,11942.212382159427
2018-05-29 21:00:00,12630.256744575436
2018-05-30 00:00:00,13851.477933711962
2018-05-30 03:00:00,10736.93716025945
2018-05-30 06:00:00,9227.642907667787
2018-05-30 09:00:00,11858.308112389817
2018-05-30 12:00:00,13138.955832381183
2018-05-30 15:00:00,10253.05907488538
2018-05-30 18:00:00,10576.515564527273
2018-05-30 21:00:00,13219.460536820905
2018-05-31 00:00:00,14001.380673838648
2018-05-31 03:00:00,10971.775521564708
2018-05-31 06:00:00,9153.356957376878
2018-05-31 09:00:00,12201.709792204141
2018-05-31 12:00:00,13299.31525429511
2018-05-31 15:00:00,13313.47415558401
2018-05-31 18:00:00,12583.389777879565
2018-05-31 21:00:00,12930.61303159763
2018-06-01 00:00:00,11654.599661049035
2018-06-01 03:00:00,8360.934912845147
2018-06-01 06:00:00,6271.642956060157
2018-06-01 09:00:00,8796.52671405193
2018-06-01 12:00:00,11817.905053775623
2018-06-01 15:00:00,12283.758330959592
2018-06-01 18:00:00,11548.233331529007
2018-06-01 21:00:00,11726.131319620432
2018-06-02 00:00:00,12862.478405997197
2018-06-02 03:00:00,7215.937201067278
2018-06-02 06:00:00,6719.655807356909
2018-06-02 09:00:00,9612.24419931396
2018-06-02 12:00:00,10936.759738178178
2018-06-02 15:00:00,11884.97909788658
2018-06-02 18:00:00,10221.632793791734
2018-06-02 21:00:00,11949.930909723442
2018-06-03 00:00:00,8717.144737609438
2018-06-03 03:00:00,5646.226319401803
2018-06-03 06:00:00,3879.2024998496495
2018-06-03 09:00:00,5970.240996648007
2018-06-03 12:00:00,9029.89667541752
2018-06-03 15:00:00,8906.189113884691
2018-06-03 18:00:00,7393.554457626096
2018-06-03 21:00:00,7918.107342463882
2018-06-04 00:00:00,9321.073446766126
2018-06-04 03:00:00,4942.589270184397
2018-06-04 06:00:00,3291.826459208462
2018-06-04 09:00:00,5807.319976035463
2018-06-04 12:00:00,8088.926138999379
2018-06-04 15:00:00,9056.370552903698
2018-06-04 18:00:00,6931.644463170161
2018-06-04 21:00:00,7740.920491338265
2018-06-05 00:00:00,10341.677919793312
2018-06-05 03:00:00,7846.46241440614
2018-06-05 06:00:00,6112.97284480925
2018-06-05 09:00:00,9034.407804881157
2018-06-05 12:00:00,8891.100367419545
2018-06-05 15:00:00,8321.191156504794
2018-06-05 18:00:00,7427.191094815478
2018-06-05 21:00:00,8485.721665654217
2018-06-06 00:00:00,14759.270747711198
2018-06-06 03:00:00,10310.08917016646
2018-06-06 06:00:00,8588.356761472996
2018-06-06 09:00:00,13261.671512741688
2018-06-06 12:00:00,14845.707616375234
2018-06-06 15:00:00,14361.486439952176
2018-06-06 18:00:00,13030.837876883972
2018-06-06 21:00:00,14001.311297819604
2018-06-07 00:00:00,15221.89003668359
2018-06-07 03:00:00,10283.958045149258
2018-06-07 06:00:00,7868.721613542481
2018-06-07 09:00:00,13252.862644733323
2018-06-07 12:00:00,14358.680579753944
2018-06-07 15:00:00,14766.527027251637
2018-06-07 18:00:00,13647.390167043975
2018-06-07 21:00:00,14222.671820252815
2018-06-08 00:00:00,15391.183640625792
2018-06-08 03:00:00,11056.843793616545
2018-06-08 06:00:00,8324.906691397002
2018-06-08 09:00:00,13831.604167489122
2018-06-08 12:00:00,14999.681961591987
2018-06-08 15:00:00,14192.273927726586
2018-06-08 18:00:00,14500.214682198517
2018-06-08 21:00:00,15498.390198148616
2018-06-09 00:00:00,15256.730047554996
2018-06-09 03:00:00,11207.90138492444
2018-06-09 06:00:00,9193.39011320913
2018-06-09 09:00:00,14374.380001863865
2018-06-09 12:00:00,15367.336180158794
2018-06-09 15:00:00,16024.495407840499
2018-06-09 18:00:00,14997.937960800025
2018-06-09 21:00:00,15193.592519237087
2018-06-10 00:00:00,15853.942390367454
2018-06-10 03:00:00,10041.483810038157
2018-06-10 06:00:00,9799.589090237756
2018-06-10 09:00:00,13098.404582970079
2018-06-10 12:00:00,15163.79237096512
2018-06-10 15:00:00,15923.104238237891
2018-06-10 18:00:00,12234.407102288378
2018-06-10 21:00:00,13610.54938907794
2018-06-11 00:00:00,15250.38290660796
2018-06-11 03:00:00,10691.538325367552
2018-06-11 06:00:00,8123.384532527956
2018-06-11 09:00:00,10994.531297447616
2018-06-11 12:00:00,13200.133749590846
2018-06-11 15:00:00,12931.953478736039
2018-06-11 18:00:00,13375.54701552687
2018-06-11 21:00:00,13483.96768216262
2018-06-12 00:00:00,14924.06513359404
2018-06-12 03:00:00,10592.442448944481
2018-06-12 06:00:00,8260.240256247189
2018-06-12 09:00:00,13031.974471321064
2018-06-12 12:00:00,15228.477585343677
2018-06-12 15:00:00,12548.78395344006
2018-06-12 18:00:00,12313.818842914134
2018-06-12 21:00:00,13258.676232525204
2018-06-13 00:00:00,15017.618487567343
2018-06-13 03:00:00,7025.002143579028
2018-06-13 06:00:00,7351.602272371284
2018-06-13 09:00:00,11166.484692861715
2018-06-13 12:00:00,13717.644796173321
2018-06-13 15:00:00,14258.027754995639
2018-06-13 18:00:00,14110.870133904085
2018-06-13 21:00:00,13966.34528067734
2018-06-14 00:00:00,14114.062895552668
2018-06-14 03:00:00,10008.41484025353
2018-06-14 06:00:00,9954.24038277401
2018-06-14 09:00:00,13927.59248786081
2018-06-14 12:00:00,15731.374548764099
2018-06-14 15:00:00,15458.097738271066
2018-06-14 18:00:00,15112.957438786383
2018-06-14 21:00:00,15057.345019997425
2018-06-15 00:00:00,15348.80658319243
2018-06-15 03:00:00,11390.421804445232
2018-06-15 06:00:00,8754.169563467822
2018-06-15 09:00:00,13849.457432563833
2018-06-15 12:00:00,15008.60028308935
2018-06-15 15:00:00,15145.908055228276
2018-06-15 18:00:00,15229.538613426144
2018-06-15 21:00:00,15433.540513396765
2018-06-16 00:00:00,14566.672792157553
